Income,Expenses,Age,RiskTolerance,SIP,FD,Stocks
272368,192061,51,3,24092.100000000002,25698.24,30516.659999999993
75511,28526,30,5,18794.0,9397.0,18794.0
438491,40415,43,3,119422.80000000002,127384.32,151268.87999999995
348903,205062,63,2,35960.25,54659.58,53221.17
402709,32073,43,5,148254.4,74127.2,148254.40000000002
383081,290343,36,1,18547.600000000002,40804.72,33385.67999999999
262168,173373,29,3,26638.500000000004,28414.4,33742.1
122291,35208,36,1,17416.600000000002,38316.52,31349.879999999997
401796,16452,34,1,77068.8,169551.36000000002,138723.84
324080,187957,64,4,47643.049999999996,35391.98,53087.97000000001
65610,12595,57,3,15904.500000000002,16964.8,20145.7
392481,275929,31,5,46620.8,23310.4,46620.799999999996
292278,13814,28,2,69616.0,105816.32,103031.68
318831,111813,42,5,82807.20000000001,41403.600000000006,82807.19999999998
134012,44994,29,4,31156.3,23144.68,34717.02
134621,87812,31,2,11702.25,17787.420000000002,17319.329999999998
181987,65115,60,4,40905.2,30386.72,45580.08
377992,20155,64,4,125242.95,93037.62000000001,139556.43
388208,85212,65,3,90898.80000000002,96958.72,115138.47999999998
31970,8264,37,2,5926.5,9008.28,8771.22
94343,35319,23,3,17707.200000000004,18887.68,22429.119999999995
248819,14136,26,1,46936.600000000006,103260.52,84485.87999999999
394042,131356,54,4,91940.09999999999,68298.36,102447.54000000002
71107,7396,22,3,19113.300000000003,20387.52,24210.179999999997
334119,94464,33,4,83879.25,62310.3,93465.45
52126,18485,51,2,8410.25,12783.58,12447.17
47275,18366,59,3,8672.7,9250.880000000001,10985.419999999998
405715,171412,31,5,93721.20000000001,46860.600000000006,93721.19999999998
68702,9169,26,3,17859.9,19050.56,22622.539999999997
288217,66594,26,2,55405.75,84216.74,82000.51
236983,95454,44,4,49535.149999999994,36797.54,55196.310000000005
93144,18408,56,2,18684.0,28399.68,27652.32
391814,255291,26,4,47783.049999999996,35495.98,53243.97000000001
285848,219892,65,5,26382.4,13191.2,26382.399999999998
300084,29673,65,5,108164.40000000001,54082.200000000004,108164.39999999997
361223,13659,53,4,121647.4,90366.64,135549.96000000002
291581,145287,48,5,58517.600000000006,29258.800000000003,58517.59999999999
143869,58707,58,3,25548.600000000002,27251.84,32361.559999999994
210964,116308,66,2,23664.0,35969.28,35022.72
285251,157158,35,5,51237.200000000004,25618.600000000002,51237.19999999998
169155,62945,63,4,37173.5,27614.600000000002,41421.899999999994
323358,147241,56,4,61640.95,45790.42,68685.63
152922,58916,50,2,23501.5,35722.28,34782.22
108664,40074,65,2,17147.5,26064.2,25378.3
78474,27084,41,1,10278.0,22611.6,18500.4
30292,17207,28,1,2617.0,5757.4,4710.6
480619,171574,61,4,108165.75,80351.7,120527.55
465808,54361,37,2,102861.75,156349.86000000002,152235.38999999998
306634,173948,52,2,33171.5,50420.68,49093.82
491933,264330,57,1,45520.600000000006,100145.32,81937.07999999999
443306,298712,54,1,28918.800000000003,63621.36,52053.84
203985,132678,25,3,21392.100000000002,22818.24,27096.659999999993
198181,126631,30,3,21465.000000000004,22896.0,27189.0
392518,237076,32,2,38860.5,59067.96,57513.54
180962,48331,59,5,53052.4,26526.2,53052.40000000001
418400,189561,26,3,68651.70000000001,73228.48,86958.81999999999
80245,47447,27,5,13119.2,6559.6,13119.199999999999
300880,74945,49,4,79077.25,58743.1,88114.65
463250,37154,69,5,170438.40000000002,85219.20000000001,170438.39999999997
337510,39673,49,5,119134.8,59567.4,119134.80000000002
34741,6540,41,5,11280.400000000001,5640.200000000001,11280.399999999998
39750,14764,50,5,9994.400000000001,4997.200000000001,9994.399999999998
453510,205062,60,1,49689.600000000006,109317.12,89441.28
447344,316859,49,5,52194.0,26097.0,52194.0
426713,30328,39,5,158554.0,79277.0,158554.0
336470,266729,47,2,17435.25,26501.58,25804.17
429484,201156,60,5,91331.20000000001,45665.600000000006,91331.19999999998
322726,19033,41,4,106292.54999999999,78960.18000000001,118440.27
376615,94355,59,1,56452.0,124194.4,101613.6
122249,33902,33,1,17669.4,38872.68,31804.920000000006
146514,85573,24,3,18282.300000000003,19501.12,23157.579999999998
139490,45039,60,5,37780.4,18890.2,37780.399999999994
212127,144245,36,1,13576.400000000001,29868.08,24437.519999999997
130942,104106,22,5,10734.400000000001,5367.200000000001,10734.399999999998
174995,119509,25,2,13871.5,21084.68,20529.82
420092,222150,68,1,39588.4,87094.48,71259.12000000001
349379,60830,34,1,57709.8,126961.56,103877.64000000001
383441,15734,69,4,128697.45,95603.82,143405.72999999998
48248,7902,30,4,14121.099999999999,10489.960000000001,15734.94
286665,113838,20,4,60489.45,44935.020000000004,67402.53
367691,145108,35,5,89033.20000000001,44516.600000000006,89033.19999999998
422468,59797,32,4,126934.84999999999,94294.46,141441.69
99414,15139,41,4,29496.249999999996,21911.5,32867.25
90126,55378,49,2,8687.0,13204.24,12856.76
365102,219779,51,5,58129.200000000004,29064.600000000002,58129.19999999998
460989,189939,35,4,94867.5,70473.0,105709.5
493087,122585,60,4,129675.7,96330.52,144495.77999999997
254813,24193,38,3,69186.00000000001,73798.40000000001,87635.59999999999
397104,264563,53,1,26508.2,58318.04,47714.76
310588,74187,51,4,82740.34999999999,61464.26,92196.39000000001
254762,29281,37,5,90192.40000000001,45096.200000000004,90192.39999999997
470143,341059,46,2,32271.0,49051.92,47761.08
306571,176401,61,4,45559.5,33844.200000000004,50766.299999999996
94777,75505,44,2,4818.0,7323.36,7130.64
439673,176859,22,1,52562.8,115638.16,94613.04000000001
151351,69305,62,4,28716.1,21331.96,31997.940000000002
270912,176301,67,4,33113.85,24598.86,36898.29
413506,135351,62,4,97354.25,72320.3,108480.45
365686,287079,38,4,27512.449999999997,20437.82,30656.730000000003
128507,65033,29,3,19042.200000000004,20311.68,24120.119999999995
122299,62991,62,5,23723.2,11861.6,23723.200000000004
414973,289990,32,5,49993.200000000004,24996.600000000002,49993.19999999998
310059,49617,36,1,52088.4,114594.48,93759.12000000001
184565,133526,35,4,17863.649999999998,13270.140000000001,19905.210000000006
311702,147089,61,2,41153.25,62552.94,60906.81
406864,287876,42,1,23797.600000000002,52354.72,42835.67999999999
305601,99056,41,3,61963.50000000001,66094.4,78487.1
165539,80462,24,3,25523.100000000002,27224.64,32329.259999999995
312803,198329,41,3,34342.200000000004,36631.68,43500.11999999999
27894,17013,43,3,3264.3000000000006,3481.92,4134.779999999999
22509,7672,60,3,4451.1,4747.84,5638.0599999999995
89694,69450,66,5,8097.6,4048.8,8097.599999999999
204345,115592,49,3,26625.900000000005,28400.96,33726.13999999999
313315,29525,37,4,99326.5,73785.40000000001,110678.09999999999
419013,234673,55,1,36868.0,81109.6,66362.4
158818,94254,54,5,25825.600000000002,12912.800000000001,25825.59999999999
339221,213165,35,1,25211.2,55464.64,45380.16
457473,205987,46,2,62871.5,95564.68000000001,93049.81999999999
55950,25829,32,2,7530.25,11445.98,11144.77
355251,164435,48,4,66785.59999999999,49612.16,74418.24
414490,42030,50,2,93115.0,141534.8,137810.2
355455,59690,42,5,118306.0,59153.0,118306.0
89906,24782,67,5,26049.600000000002,13024.800000000001,26049.59999999999
61986,23508,51,3,11543.400000000001,12312.960000000001,14621.639999999998
303668,12744,21,1,58184.8,128006.56,104732.64000000001
351049,158898,45,3,57645.30000000001,61488.32,73017.37999999998
278519,11553,27,5,106786.40000000001,53393.200000000004,106786.39999999997
292327,126937,37,4,57886.49999999999,43001.4,64502.1
442051,234479,21,4,72650.2,53968.72,80953.07999999999
171671,109706,59,4,21687.75,16110.900000000001,24166.35
160833,13061,68,1,29554.4,65019.68,53197.920000000006
75689,52633,52,5,9222.4,4611.2,9222.400000000001
247951,194931,48,3,15906.000000000002,16966.4,20147.6
299973,156078,44,1,28779.0,63313.8,51802.2
144220,44204,22,2,25004.0,38006.08,37005.92
282133,224601,68,2,14383.0,21862.16,21286.84
303284,193874,60,1,21882.0,48140.4,39387.6
123154,85748,57,5,14962.400000000001,7481.200000000001,14962.399999999998
112227,87428,51,2,6199.75,9423.62,9175.63
22751,15363,47,4,2585.7999999999997,1920.88,2881.3200000000006
180164,113414,63,2,16687.5,25365.0,24697.5
128505,54008,43,2,18624.25,28308.86,27563.89
118864,52175,21,4,23341.149999999998,17339.14,26008.710000000006
52034,5503,40,1,9306.2,20473.64,16751.160000000003
52602,32935,45,4,6883.45,5113.42,7670.129999999999
82534,50216,36,2,8079.5,12280.84,11957.66
50224,10423,61,2,9950.25,15124.380000000001,14726.369999999999
427523,283072,58,5,57780.4,28890.2,57780.40000000001
343068,86814,31,2,64063.5,97376.52,94813.98
468470,291516,52,5,70781.6,35390.8,70781.59999999999
198487,6563,63,2,47981.0,72931.12,71011.88
202208,94219,27,1,21597.800000000003,47515.16,38876.03999999999
436796,281278,56,4,54431.299999999996,40434.68,60652.02000000001
495543,185847,60,4,108393.59999999999,80520.96,120781.44000000002
483167,165813,68,3,95206.20000000001,101553.28,120594.51999999999
424516,237652,57,3,56059.20000000001,59796.48,71008.31999999998
472175,60371,33,2,102951.0,156485.52,152367.48
140305,107878,58,5,12970.800000000001,6485.400000000001,12970.799999999996
286827,131745,36,4,54278.7,40321.32,60481.98
53076,25746,52,1,5466.0,12025.2,9838.8
42567,17973,23,3,7378.200000000001,7870.08,9345.72
284144,144930,27,5,55685.600000000006,27842.800000000003,55685.59999999999
101120,67846,69,5,13309.6,6654.8,13309.600000000002
418332,308549,51,1,21956.600000000002,48304.52,39521.88
45657,32719,46,2,3234.5,4916.4400000000005,4787.0599999999995
351431,51620,28,2,74952.75,113928.18000000001,110930.06999999999
393510,274929,40,3,35574.3,37945.92,45060.78
208255,163431,69,4,15688.4,11654.24,17481.36
427708,223507,56,4,71470.34999999999,53092.26,79638.39000000001
345886,194668,66,4,52926.299999999996,39316.68,58975.02000000001
335673,138740,25,5,78773.20000000001,39386.600000000006,78773.19999999998
112688,50050,39,2,15659.5,23802.44,23176.06
86413,55350,29,5,12425.2,6212.6,12425.199999999999
242447,121831,21,2,30154.0,45834.08,44627.92
125508,17378,60,3,32439.000000000004,34601.6,41089.4
465426,188080,35,5,110938.40000000001,55469.200000000004,110938.39999999997
478098,96579,55,5,152607.6,76303.8,152607.59999999998
261297,43983,32,1,43462.8,95618.16,78233.04000000001
59241,20907,38,4,13416.9,9966.84,14950.259999999998
75644,9460,42,1,13236.800000000001,29120.96,23826.239999999998
393242,275858,21,2,29346.0,44605.92,43432.08
467364,173184,50,5,117672.0,58836.0,117672.0
493941,11591,54,3,144705.00000000003,154352.0,183293.0
93244,49438,38,2,10951.5,16646.28,16208.220000000001
487202,210947,42,1,55251.0,121552.2,99451.8
381352,26426,43,1,70985.2,156167.44,127773.35999999999
265197,89059,43,3,52841.40000000001,56364.16,66932.43999999999
413009,222381,63,1,38125.6,83876.32,68626.07999999999
74653,22975,21,5,20671.2,10335.6,20671.199999999997
198611,19720,42,4,62611.85,46511.66,69767.48999999999
77063,31943,66,2,11280.0,17145.6,16694.4
83402,24079,48,5,23729.2,11864.6,23729.200000000004
84896,42404,69,5,16996.8,8498.4,16996.800000000003
300832,136179,24,5,65861.2,32930.6,65861.20000000001
85199,56382,69,2,7204.25,10950.460000000001,10662.289999999999
44942,28547,41,3,4918.500000000001,5246.400000000001,6230.099999999999
248636,7921,22,5,96286.0,48143.0,96286.0
21740,7818,29,4,4872.7,3619.7200000000003,5429.579999999999
281901,142212,42,1,27937.800000000003,61463.16,50288.03999999999
466784,329024,34,4,48216.0,35817.6,53726.4
342997,30460,21,2,78134.25,118764.06,115638.69
146399,54894,41,4,32026.749999999996,23791.3,35686.95
289149,209236,22,3,23973.900000000005,25572.16,30366.93999999999
70412,17468,45,4,18530.399999999998,13765.44,20648.160000000003
164271,102115,27,2,15539.0,23619.28,22997.72
68200,5602,64,3,18779.4,20031.36,23787.239999999998
397274,242217,28,1,31011.4,68225.08,55820.520000000004
163231,24685,53,3,41563.8,44334.72,52647.479999999996
34073,8566,45,5,10202.800000000001,5101.400000000001,10202.8
478479,215668,46,4,91983.84999999999,68330.86,102496.29000000002
27120,11540,61,2,3895.0,5920.4,5764.6
344652,62534,26,4,98741.29999999999,73350.68000000001,110026.02
429072,60070,49,4,129150.7,95940.52,143910.77999999997
103025,73391,59,5,11853.6,5926.8,11853.600000000002
104079,19129,42,3,25485.000000000004,27184.0,32281.0
176453,107095,40,1,13871.6,30517.52,24968.88
169363,84128,68,4,29832.249999999996,22161.100000000002,33241.649999999994
282766,134706,33,1,29612.0,65146.4,53301.6
369723,85831,64,1,56778.4,124912.48,102201.12000000001
215511,43191,27,1,34464.0,75820.8,62035.2
286302,29122,30,5,102872.0,51436.0,102872.0
78882,53678,41,5,10081.6,5040.8,10081.599999999999
209310,63899,38,5,58164.4,29082.2,58164.40000000001
419706,308890,35,2,27704.0,42110.08,41001.92
220896,24330,43,4,68798.09999999999,51107.16,76660.74
441669,247049,35,5,77848.0,38924.0,77848.0
404548,303987,23,1,20112.2,44246.840000000004,36201.96
240716,128216,39,4,39375.0,29250.0,43875.0
361422,103969,61,1,51490.600000000006,113279.32,92683.07999999999
97515,29311,47,1,13640.800000000001,30009.76,24553.44
257919,80489,35,3,53229.00000000001,56777.6,67423.4
473084,12424,46,5,184264.0,92132.0,184264.0
429055,75074,30,5,141592.4,70796.2,141592.40000000002
43778,9350,25,2,8607.0,13082.64,12738.36
289313,205692,24,5,33448.4,16724.2,33448.399999999994
426354,125622,20,3,90219.60000000002,96234.24,114278.15999999996
163352,35865,68,1,25497.4,56094.28,45895.32000000001
165183,40935,27,3,37274.40000000001,39759.36,47214.23999999999
25523,5007,47,5,8206.4,4103.2,8206.400000000001
73349,51757,25,2,5398.0,8204.960000000001,7989.039999999999
187625,123600,22,2,16006.25,24329.5,23689.25
397571,25679,28,2,92973.0,141318.96,137600.04
456193,255799,49,3,60118.20000000001,64126.08,76149.71999999999
33642,21893,31,3,3524.7000000000007,3759.6800000000003,4464.619999999999
276298,113287,39,4,57053.85,42382.86,63574.28999999999
159284,22448,69,4,47892.6,35577.36,53366.03999999999
118294,55118,43,4,22111.6,16425.760000000002,24638.64
307233,172414,63,1,26963.800000000003,59320.36,48534.84
190821,69172,28,5,48659.600000000006,24329.800000000003,48659.59999999999
185659,85894,38,4,34917.75,25938.9,38908.35
51363,17812,47,1,6710.200000000001,14762.44,12078.359999999999
265514,34428,21,4,80880.09999999999,60082.36,90123.54000000002
29085,7806,59,5,8511.6,4255.8,8511.599999999999
189527,65157,28,2,31092.5,47260.6,46016.9
194440,138251,68,4,19666.149999999998,14609.140000000001,21913.710000000006
25665,13213,32,1,2490.4,5478.88,4482.72
152853,60018,63,5,37134.0,18567.0,37134.0
110743,22985,21,3,26327.400000000005,28082.56,33348.03999999999
382311,233997,28,3,44494.200000000004,47460.48,56359.319999999985
211064,77441,50,5,53449.200000000004,26724.600000000002,53449.19999999998
73797,36369,65,5,14971.2,7485.6,14971.199999999999
450155,61060,21,3,116728.50000000001,124510.40000000001,147856.09999999998
119685,52018,49,1,13533.400000000001,29773.48,24360.12
79198,53541,68,3,7697.100000000001,8210.24,9749.659999999998
243132,17225,47,1,45181.4,99399.08,81326.52
177385,131889,43,2,11374.0,17288.48,16833.52
76734,23774,21,3,15888.000000000002,16947.2,20124.8
357062,107240,43,4,87437.7,64953.72,97430.57999999999
183044,43984,63,3,41718.00000000001,44499.200000000004,52842.799999999996
217867,141898,63,1,15193.800000000001,33426.36,27348.839999999997
360445,133677,62,2,56692.0,86171.84,83904.16
340807,58653,30,3,84646.20000000001,90289.28,107218.51999999999
286187,18586,39,1,53520.200000000004,117744.44,96336.35999999999
67530,7897,60,2,14908.25,22660.54,22064.21
251207,150434,32,3,30231.900000000005,32247.36,38293.73999999999
113846,42238,32,2,17902.0,27211.04,26494.96
349063,44489,22,2,76143.5,115738.12,112692.38
483830,40579,26,4,155137.84999999998,115245.26000000001,172867.89
263700,19006,27,3,73408.20000000001,78302.08,92983.71999999999
99477,18715,23,3,24228.600000000002,25843.84,30689.559999999994
323644,237262,52,3,25914.600000000002,27642.24,32825.15999999999
111424,58664,55,2,13190.0,20048.8,19521.2
454979,63141,52,2,97959.5,148898.44,144980.06
472572,179872,51,4,102445.0,76102.0,114153.0
31254,21102,53,5,4060.8,2030.4,4060.7999999999997
435029,328122,55,3,32072.100000000006,34210.24,40624.659999999996
118613,35617,43,1,16599.2,36518.24,29878.560000000005
221729,103067,46,2,29665.5,45091.56,43904.94
282106,92414,43,2,47423.0,72082.96,70186.04
447232,125724,25,4,112527.79999999999,83592.08,125388.12000000001
344728,11384,22,2,83336.0,126670.72,123337.28
142785,42917,37,1,19973.600000000002,43941.92,35952.479999999996
259852,153850,61,5,42400.8,21200.4,42400.799999999996
497557,232843,68,4,92649.9,68825.64,103238.46
368079,142843,46,3,67570.8,72075.52,85589.68000000001
415874,171163,35,4,85648.84999999999,63624.86,95437.29000000002
359038,100942,37,3,77428.80000000002,82590.72,98076.47999999998
315693,104729,20,4,73837.4,54850.64,82275.96
458597,258183,64,1,40082.8,88182.16,72149.04000000001
162482,76974,46,2,21377.0,32493.04,31637.96
148518,33691,50,4,40189.45,29855.02,44782.53
43118,10016,65,1,6620.400000000001,14564.88,11916.72
383408,157399,56,5,90403.6,45201.8,90403.59999999999
234298,120447,54,4,39847.85,29601.260000000002,44401.88999999999
400210,196425,65,4,71324.75,52984.1,79476.15
52054,10208,38,5,16738.4,8369.2,16738.399999999998
499884,390820,51,1,21812.800000000003,47988.16,39263.03999999999
365843,61215,29,3,91388.40000000001,97480.96,115758.63999999997
229157,67639,39,4,56531.299999999996,41994.68,62992.02000000001
435042,110233,40,3,97442.70000000001,103938.88,123427.41999999998
155103,65068,38,1,18007.0,39615.4,32412.6
234839,97349,37,2,34372.5,52246.2,50871.3
495378,239921,53,2,63864.25,97073.66,94519.09
146549,101817,23,3,13419.600000000002,14314.24,16998.159999999996
168848,13439,68,4,54393.149999999994,40406.340000000004,60609.51
144565,31507,68,5,45223.200000000004,22611.600000000002,45223.19999999998
203656,58678,38,1,28995.600000000002,63790.32,52192.079999999994
179632,131702,53,4,16775.5,12461.800000000001,18692.699999999997
361542,256104,20,5,42175.200000000004,21087.600000000002,42175.2
248831,147887,20,3,30283.200000000004,32302.08,38358.71999999999
319989,43108,36,3,83064.30000000002,88601.92,105214.77999999998
98907,19976,23,1,15786.2,34729.64,28415.160000000003
393548,192295,24,3,60375.90000000001,64400.96,76476.13999999998
378873,86581,41,3,87687.6,93533.44,111070.95999999999
442232,251563,23,1,38133.8,83894.36,68640.84000000001
499425,378673,69,1,24150.4,53130.88,43470.72000000001
284820,6215,65,5,111442.0,55721.0,111442.0
349944,167812,66,2,45533.0,69210.16,67388.84
321540,5600,59,5,126376.0,63188.0,126376.0
153788,17708,24,1,27216.0,59875.2,48988.8
283578,19852,63,3,79117.80000000002,84392.32,100215.87999999998
375072,25375,31,5,139878.80000000002,69939.40000000001,139878.8
101725,6977,33,5,37899.200000000004,18949.600000000002,37899.2
72916,38058,38,4,12200.3,9063.08,13594.62
335945,77150,53,1,51759.0,113869.8,93166.2
477027,367087,36,2,27485.0,41777.2,40677.8
366701,252725,51,4,39891.6,29633.760000000002,44450.63999999999
292083,228695,38,5,25355.2,12677.6,25355.200000000004
462839,367652,61,4,33315.45,24748.620000000003,37122.93
323242,183250,66,1,27998.4,61596.48,50397.12
45526,28094,40,1,3486.4,7670.08,6275.52
74571,23083,44,5,20595.2,10297.6,20595.199999999997
274585,184517,47,2,22517.0,34225.840000000004,33325.159999999996
254957,146580,60,5,43350.8,21675.4,43350.799999999996
71538,13583,32,1,11591.0,25500.2,20863.8
375344,70055,24,1,61057.8,134327.16,109904.04000000001
213130,160628,20,2,13125.5,19950.760000000002,19425.739999999998
375682,88633,47,1,57409.8,126301.56,103337.64000000001
309981,189813,30,2,30042.0,45663.840000000004,44462.159999999996
450910,218421,24,2,58122.25,88345.82,86020.93
298149,230532,62,2,16904.25,25694.46,25018.29
142793,57364,44,2,21357.25,32463.02,31608.73
128813,49944,60,1,15773.800000000001,34702.36,28392.839999999997
107855,5816,52,3,30611.700000000004,32652.48,38774.81999999999
140876,103110,67,4,13218.099999999999,9819.16,14728.740000000002
427031,81042,34,1,69197.8,152235.16,124556.04000000001
152792,31479,51,1,24262.600000000002,53377.72,43672.67999999999
381382,63656,48,2,79431.5,120735.88,117558.62
52967,10074,40,3,12867.900000000001,13725.76,16299.339999999998
302521,93992,49,5,83411.6,41705.8,83411.59999999999
347225,275615,58,4,25063.5,18618.600000000002,27927.899999999998
123661,23748,67,5,39965.200000000004,19982.600000000002,39965.2
188666,8249,61,5,72166.8,36083.4,72166.79999999999
378036,26541,54,3,105448.50000000001,112478.40000000001,133568.09999999998
78851,32744,62,1,9221.4,20287.08,16598.519999999997
404836,143155,39,4,91588.34999999999,68037.06,102055.59000000003
358585,181733,67,5,70740.8,35370.4,70740.79999999999
269377,194449,39,2,18732.0,28472.64,27723.36
65156,11230,29,5,21570.4,10785.2,21570.399999999998
84127,41045,44,2,10770.5,16371.16,15940.34
45811,21502,47,5,9723.6,4861.8,9723.599999999999
226804,63131,63,2,40918.25,62195.74,60559.01
455603,185466,44,1,54027.4,118860.28,97249.32
445571,91642,29,4,123875.15,92021.54000000001,138032.31
337705,250441,30,4,30542.399999999998,22688.64,34032.96000000001
94006,17620,54,1,15277.2,33609.840000000004,27498.96
108841,65135,57,3,13111.800000000001,13985.92,16608.28
486975,84863,52,1,80422.40000000001,176929.28,144760.31999999998
477322,327520,44,5,59920.8,29960.4,59920.799999999996
241099,40445,57,5,80261.6,40130.8,80261.59999999999
463939,101599,60,4,126818.99999999999,94208.40000000001,141312.59999999998
32454,21652,21,2,2700.5,4104.76,3996.74
307867,42945,67,3,79476.6,84775.04000000001,100670.35999999999
456673,185440,24,2,67808.25,103068.54000000001,100356.20999999999
409363,244879,68,5,65793.6,32896.8,65793.59999999999
200957,27334,56,4,60768.049999999996,45141.98,67712.97
321986,15694,45,3,91887.60000000002,98013.44,116390.95999999996
231808,135071,69,3,29021.100000000006,30955.84,36760.06
453088,86884,67,5,146481.6,73240.8,146481.59999999998
405317,101404,42,5,121565.20000000001,60782.600000000006,121565.19999999998
133918,94501,59,2,9854.25,14978.460000000001,14584.289999999999
446053,43724,61,2,100582.25,152885.02,148861.73
255450,73108,39,5,72936.8,36468.4,72936.79999999999
160995,109012,37,5,20793.2,10396.6,20793.199999999997
440044,35182,56,5,161944.80000000002,80972.40000000001,161944.8
103042,6957,59,3,28825.500000000004,30747.2,36512.3
328153,199265,31,2,32222.0,48977.44,47688.56
108618,59137,39,3,14844.300000000003,15833.92,18802.78
405334,51637,55,2,88424.25,134404.86000000002,130867.88999999998
388529,238717,34,3,44943.600000000006,47939.840000000004,56928.55999999999
184311,58569,32,5,50296.8,25148.4,50296.799999999996
489304,45584,54,2,110930.0,168613.6,164176.4
479245,138229,55,2,85254.0,129586.08,126175.92
127919,83663,20,2,11064.0,16817.28,16374.720000000001
214293,79088,45,4,47321.75,35153.3,52729.95
232612,87452,54,4,50806.0,37741.6,56612.4
448341,126467,67,2,80468.5,122312.12,119093.38
385419,279772,23,3,31694.100000000006,33807.04,40145.85999999999
153673,120880,55,1,6558.6,14428.92,11805.480000000001
341924,195474,64,3,43935.00000000001,46864.0,55651.0
55833,12866,41,4,15038.449999999999,11171.42,16757.130000000005
335622,23569,56,3,93615.90000000001,99856.96,118580.13999999997
158577,6179,50,1,30479.600000000002,67055.12,54863.28
207159,32807,36,1,34870.4,76714.88,62766.72
415476,306032,62,2,27361.0,41588.72,40494.28
200429,86231,24,2,28549.5,43395.24,42253.26
438691,308851,47,5,51936.0,25968.0,51936.0
413050,51804,36,2,90311.5,137273.48,133661.02
65836,17566,20,4,16894.5,12550.2,18825.3
303677,58150,66,3,73658.1,78568.64,93300.26
458795,323991,48,5,53921.600000000006,26960.800000000003,53921.59999999999
247563,57025,62,2,47634.5,72404.44,70499.06
123940,44820,36,4,27692.0,20571.2,30856.8
72176,27528,27,3,13394.400000000001,14287.36,16966.239999999998
371896,108994,44,4,92015.7,68354.52,102531.77999999998
256995,29819,31,1,45435.200000000004,99957.44,81783.35999999999
381172,69469,55,3,93510.90000000001,99744.96,118447.13999999997
275498,44352,32,1,46229.200000000004,101704.24,83212.55999999998
418049,25030,39,2,98254.75,149347.22,145417.03
232433,127357,26,3,31522.800000000003,33624.32,39928.88
266686,129605,47,1,27416.2,60315.64,49349.16
352787,279880,51,1,14581.400000000001,32079.08,26246.519999999997
319695,171735,48,2,36990.0,56224.8,54745.2
366391,113624,61,2,63191.75,96051.46,93523.79
423835,18147,66,4,141990.8,105478.88,158218.32
118718,33670,46,2,21262.0,32318.24,31467.76
28146,18787,64,4,3275.6499999999996,2433.34,3650.01
313688,48028,64,2,66415.0,100950.8,98294.2
342407,25354,20,5,126821.20000000001,63410.600000000006,126821.19999999998
370634,251810,28,1,23764.800000000003,52282.56,42776.64
249979,149678,23,5,40120.4,20060.2,40120.399999999994
173388,54899,48,5,47395.600000000006,23697.800000000003,47395.59999999999
140586,70921,23,2,17416.25,26472.7,25776.05
311063,11246,63,3,89945.10000000002,95941.44,113930.45999999996
296566,104183,53,3,57714.90000000001,61562.56,73105.53999999998
402160,108601,29,2,73389.75,111552.42,108616.83
167728,106199,43,1,12305.800000000001,27072.76,22150.44
103526,67034,35,1,7298.400000000001,16056.48,13137.119999999999
375107,268468,29,3,31991.700000000004,34124.48,40522.819999999985
170578,130646,62,3,11979.600000000002,12778.24,15174.159999999998
496865,239730,61,3,77140.50000000001,82283.2,97711.3
212986,7894,55,1,41018.4,90240.48,73833.12000000001
142336,53896,31,2,22110.0,33607.2,32722.800000000003
403400,239238,39,2,41040.5,62381.56,60739.94
131318,62314,46,1,13800.800000000001,30361.76,24841.44
221178,171786,31,5,19756.800000000003,9878.400000000001,19756.799999999996
106426,25462,43,1,16192.800000000001,35624.16,29147.039999999994
317575,13127,30,3,91334.40000000001,97423.36,115690.23999999998
298856,238743,33,2,15028.25,22842.94,22241.81
65196,10600,28,1,10919.2,24022.24,19654.56
160697,58296,61,5,40960.4,20480.2,40960.399999999994
113553,82972,48,4,10703.349999999999,7951.06,11926.59
300727,221524,61,4,27721.05,20592.780000000002,30889.169999999995
421254,8910,60,1,82468.8,181431.36000000002,148443.84
159234,122324,62,5,14764.0,7382.0,14764.0
50270,24700,25,2,6392.5,9716.6,9460.9
43801,20856,60,5,9178.0,4589.0,9178.0
309933,18683,64,2,72812.5,110675.0,107762.5
318208,92704,38,1,45100.8,99221.76,81181.44000000002
182544,98667,55,1,16775.4,36905.88,30195.72000000001
37358,11276,36,1,5216.400000000001,11476.08,9389.519999999999
41555,28021,29,2,3383.5,5142.92,5007.58
343382,31107,60,5,124910.0,62455.0,124910.0
90669,70234,28,5,8174.0,4087.0,8174.0
163920,123767,31,5,16061.2,8030.6,16061.199999999999
94309,21114,57,2,18298.75,27814.1,27082.15
251758,92601,58,4,55704.95,41380.82,62071.23
474658,211711,35,5,105178.8,52589.4,105178.80000000002
482928,107787,44,3,112542.30000000002,120045.12,142553.57999999996
299179,105414,46,4,67817.75,50378.9,75568.35
453532,328223,36,4,43858.149999999994,32580.34,48870.51000000001
230167,22561,37,3,62281.80000000001,66433.92,78890.27999999998
38940,16876,53,3,6619.200000000001,7060.4800000000005,8384.32
424343,274740,56,3,44880.90000000001,47872.96,56849.13999999999
50467,23769,49,5,10679.2,5339.6,10679.199999999999
151990,85638,31,4,23223.199999999997,17251.52,25877.280000000002
62563,32571,60,1,5998.400000000001,13196.48,10797.119999999999
435181,327874,27,1,21461.4,47215.08,38630.520000000004
366167,266578,46,4,34856.149999999994,25893.14,38839.71000000001
173372,29592,68,3,43134.00000000001,46009.6,54636.4
